player_id,player_name,year,ipl_batting_score,ipl_bowling_score,intl_t20_batting_score,intl_t20_bowling_score,other_t20_batting_score,other_t20_bowling_score,batting_score,bowling_score,keeping_score,value_score,ipl_matches_played,intl_t20_matches_played,other_t20_matches_played,has_ipl_history,has_intl_history,has_other_t20_history,primary_role,is_overseas,capped,value_score_tier,base_price_cr,price_cr,price_to_base_multiplier,price_pct_of_purse,prior_price_pct_of_purse,has_prior_sale,role_scarcity
8b3e9c7c,Prithvi Shaw,2022,66.30402160864345,,,,35.36917996912916,,60.117053280740585,,,60.1,53,1,16,1,1,1,Batter,No,1,IPL/IPL,2.0,7.5,3.75,8.333333333333332,0.0,0,25
8ba8195d,Virender Sehwag,2011,63.72222222222223,,60.97473800330944,,,,62.91413862842435,,,62.9,39,13,0,1,1,0,Batter,No,1,IPL/IPL,2.0,8.1,4.05,20.0,0.0,0,26
8ba8195d,Virender Sehwag,2014,79.29954109303296,,60.20318241758242,,,,73.68296501201809,,,73.7,79,17,0,1,1,0,Batter,No,1,IPL/IPL,2.0,3.2,1.6,5.333333333333334,20.0,1,26
8cf9814c,Mohammad Shami,2014,,,,,,,,,,,3,0,0,1,0,0,Bowler,No,0,,1.0,4.25,4.25,7.083333333333333,0.0,0,15
8cf9814c,Mohammad Shami,2018,,20.672302737520127,,19.61235859946133,,,,20.672302737520127,,20.7,31,7,2,1,1,1,Bowler,No,1,IPL/IPL,1.0,3.0,3.0,3.75,7.083333333333333,1,30
8cf9814c,Mohammad Shami,2019,,23.516666666666666,,19.18341812400636,,,,23.516666666666666,,23.5,35,7,2,1,1,1,Bowler,No,1,IPL/IPL,1.0,4.8,4.8,5.818181818181818,3.75,1,5
8cf9814c,Mohammad Shami,2022,52.85087719298245,41.914893617021285,,23.02513661202186,,,52.85087719298245,36.35908273319793,,36.4,77,16,2,1,1,1,Bowler,No,1,IPL/IPL,2.0,6.25,3.12,6.944444444444445,5.818181818181818,1,25
8cf9814c,Mohammed Shami,2025,43.82384532760472,57.97453509800637,,26.529753914988813,23.383096345852323,22.306438685546354,43.82384532760472,48.726070044177675,,48.7,110,22,4,1,1,1,Bowler,No,1,IPL/IPL,2.0,10.0,5.0,8.333333333333332,6.944444444444445,1,47
8d92a2c3,Mark Wood,2022,,,,38.8360655737705,22.64835380152368,27.40297383775645,22.64835380152368,38.8360655737705,,38.8,1,19,11,1,1,1,Bowler,Yes,1,INTL_T20/FULL_MEMBER,2.0,7.5,3.75,8.333333333333332,0.0,0,25
8dd02a98,Dinesh Chandimal,2012,,,25.821428571428573,,,,25.821428571428573,,21.73913043478261,25.0,0,8,0,0,1,0,Wicketkeeper,Yes,1,INTL_T20/ASSOCIATE_FRINGE,0.25,0.25,1.0,0.5668934240362812,0.0,0,2
8f6dd463,Azmatullah Omarzai,2025,,,,,55.76912467299314,31.285529344073645,55.76912467299314,31.285529344073645,,48.4,7,0,34,1,0,1,All-rounder,Unknown,0,OTHER_T20/FRANCHISE,1.5,2.4,1.6,2.0,0.0,0,24
8fd1a8f5,Dale Steyn,2011,,53.397371081900914,,54.16450216450215,,,,53.62299787090128,,53.6,28,20,0,1,1,0,Bowler,Yes,1,IPL/IPL,0.9,5.4,6.0,13.333333333333334,0.0,0,11
8fd1a8f5,Dale Steyn,2014,69.3452380952381,72.53869969040248,,74.71843137254902,,,69.3452380952381,73.17979724397499,,73.2,69,32,0,1,1,0,Bowler,Yes,1,IPL/IPL,2.0,9.5,4.75,15.833333333333332,13.333333333333334,1,15
8fd1a8f5,Dale Steyn,2016,67.94184076792773,52.47619047619048,,73.97643738977072,,,67.94184076792773,58.799792509596436,,58.8,89,37,2,1,1,1,Bowler,Yes,1,IPL/IPL,1.5,2.3,1.53,3.565891472868217,15.833333333333332,1,8
8fd1a8f5,Dale Steyn,2020,64.58966565349543,58.876068376068375,,68.02949019607844,,59.29223744292238,64.58966565349543,61.22684919109899,,61.2,92,43,41,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,2.0,1.0,2.3529411764705883,3.565891472868217,1,7
9061a703,Joshua Little,2023,,,43.38425087108014,62.07775628626694,,56.29709605361133,43.38425087108014,59.91000869902108,,59.9,0,40,24,0,1,1,Bowler,Yes,1,INTL_T20/FULL_MEMBER,0.5,4.4,8.8,4.631578947368421,0.0,0,5
90de905a,Krishnappa Gowtham,2017,,,,,,,,,,,0,0,0,0,0,0,All-rounder,Unknown,0,,0.1,2.0,20.0,3.0303030303030303,0.0,0,6
90de905a,Krishnappa Gowtham,2018,,,,,,,,,,,0,0,0,0,0,0,All-rounder,Unknown,0,,0.2,6.2,31.0,7.75,3.0303030303030303,1,25
90de905a,Krishnappa Gowtham,2021,,31.240694789081886,,,23.741348713398402,17.320182648401826,23.741348713398402,31.240694789081882,,29.0,24,0,13,1,0,1,All-rounder,Unknown,0,IPL/IPL,0.2,9.25,46.25,10.882352941176471,7.75,1,11
919a3be2,Rishabh Pant,2018,64.5748987854251,,,,,,64.5748987854251,,38.17567567567568,59.3,24,2,0,1,1,0,Wicketkeeper,No,1,IPL/IPL,2.0,8.0,4.0,10.0,0.0,0,14
919a3be2,Rishabh Pant,2022,75.69419071976617,,50.51189270034256,,28.163265306122447,,68.28763247875922,,78.25854700854701,70.3,84,39,8,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,16.0,8.0,17.77777777777778,10.0,1,10
919a3be2,Rishabh Pant,2025,81.52901785714288,,52.88750622804992,,28.336783988957905,,73.10504384858612,,84.62453482190324,75.4,111,72,8,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,27.0,13.5,22.5,17.77777777777778,1,14
91ffa6c6,Jesse Ryder,2013,51.24590056408238,,39.81435925029145,,,,47.88368253061446,,,47.9,29,20,0,1,1,0,Batter,Yes,1,IPL/IPL,0.55,1.95,3.55,3.9755351681957185,0.0,0,7
92500ad5,Sushant Mishra,2024,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,0.2,2.2,11.0,2.2,0.0,0,10
93b4fc78,Manish Pandey,2018,54.2926442926443,,52.41602787456446,,,,53.7406982873267,,,53.7,103,15,0,1,1,0,Batter,No,1,IPL/IPL,1.0,11.0,11.0,13.750000000000002,0.0,0,29
93b4fc78,Manish Pandey,2023,49.20258928971736,,60.89790592182936,,38.03880322237873,,50.45185053764456,,,50.5,160,41,35,1,1,1,Batter,No,1,IPL/IPL,1.0,2.4,2.4,2.526315789473684,13.750000000000002,1,5
94253925,Hanuma Vihari,2019,25.966183574879224,,,,21.933310352999477,21.29665071770335,25.966183574879224,21.29665071770335,,26.0,22,0,10,1,0,1,Batter,Unknown,0,IPL/IPL,0.5,2.0,4.0,2.4242424242424243,0.0,0,8
944533a5,Karun Nair,2016,56.756629145576795,,,,,,56.756629145576795,,,56.8,27,0,0,1,0,0,Batter,Unknown,0,IPL/IPL,0.1,4.0,40.0,6.2015503875969,0.0,0,11
944533a5,Karun Nair,2018,61.95727349573504,,,,16.1367457970905,,61.95727349573504,,,62.0,55,0,4,1,0,1,Batter,Unknown,0,IPL/IPL,0.5,5.6,11.2,6.999999999999999,6.2015503875969,1,29
94d7f855,Colin de Grandhomme,2018,,,28.278155259988715,17.89285714285714,52.39130434782608,16.073076923076922,52.39130434782608,16.073076923076922,,41.5,12,11,15,1,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,0.75,2.2,2.93,2.7500000000000004,0.0,0,25
94eac556,Clinton McKay,2013,,,22.891824085005904,20.76959247648903,23.050624589086127,24.13605442176871,22.951374274035985,22.03201570596891,,22.0,2,4,11,1,1,1,Bowler,Yes,1,INTL_T20/ASSOCIATE_FRINGE,0.55,0.75,1.36,1.5290519877675843,0.0,0,15
96fd40ae,Ashish Nehra,2011,,66.11531190926276,25.31697551460397,21.134265734265732,,,25.31697551460397,66.11531190926276,,66.1,31,6,0,1,1,0,Bowler,No,1,IPL/IPL,0.9,3.83,4.26,9.45679012345679,0.0,0,11
96fd40ae,Ashish Nehra,2014,,52.05949656750572,24.68112244897959,21.79001677852349,,,24.68112244897959,52.05949656750572,,52.1,54,7,0,1,1,0,Bowler,No,1,IPL/IPL,1.0,2.0,2.0,3.3333333333333335,9.45679012345679,1,15
96fd40ae,Ashish Nehra,2016,,57.57553058676654,24.96910507295431,21.196751624187907,,,24.96910507295431,57.57553058676654,,57.6,74,7,0,1,1,0,Bowler,No,1,IPL/IPL,2.0,5.5,2.75,8.527131782945736,3.3333333333333335,1,8
989889ff,Josh Inglis,2025,,,71.13699001602366,,49.91144428507422,,63.17741036691762,,69.42148760330579,64.4,0,29,109,0,1,1,Wicketkeeper,Yes,1,INTL_T20/FULL_MEMBER,2.0,2.6,1.3,2.166666666666667,0.0,0,14
98ae73b1,Piyush Chawla,2011,34.1890440386681,60.591133004926114,,22.047846889952154,,,34.1890440386681,60.591133004926114,,52.7,43,3,0,1,1,0,All-rounder,No,1,IPL/IPL,0.45,4.05,9.0,10.0,0.0,0,18
98ae73b1,Piyush Chawla,2014,27.333333333333332,60.59714795008912,,22.44090056285178,,,27.333333333333332,60.597147950089116,,50.6,87,7,0,1,1,0,All-rounder,No,1,IPL/IPL,1.0,4.25,4.25,7.083333333333333,10.0,1,21
98ae73b1,Piyush Chawla,2018,25.306142683129167,72.37762237762237,,22.179166666666667,20.344537309386922,27.450046494749493,25.306142683129167,72.37762237762237,,58.3,129,7,8,1,1,1,All-rounder,No,1,IPL/IPL,1.0,4.2,4.2,5.250000000000001,7.083333333333333,1,25
98ae73b1,Piyush Chawla,2020,23.18907613723203,61.324863883847556,,19.947413793103447,46.01562499999999,58.84803921568628,27.754385909785622,60.8294989502153,,50.9,157,7,25,1,1,1,All-rounder,No,1,IPL/IPL,1.0,6.75,6.75,7.941176470588235,5.250000000000001,1,8
99b75528,Jos Buttler,2016,,,56.68418118466899,,54.491379310344826,,55.86188048179743,,59.84781972490488,56.7,0,39,17,0,1,1,Wicketkeeper,Yes,1,INTL_T20/FULL_MEMBER,1.0,3.8,3.8,5.891472868217054,0.0,0,7
99b75528,Jos Buttler,2018,61.51315789473684,,73.68166108085462,,43.973544973544975,,61.9243417530875,,70.1573613086771,63.6,24,55,52,1,1,1,Wicketkeeper,Yes,1,IPL/IPL,1.5,4.4,2.93,5.500000000000001,5.891472868217054,1,14
99b75528,Jos Buttler,2022,77.50388198757764,,75.83547540738216,,43.716369122454104,,72.01865341276024,,78.40222516946655,73.3,65,86,71,1,1,1,Wicketkeeper,Yes,1,IPL/IPL,2.0,10.0,5.0,11.11111111111111,5.500000000000001,1,10
99b75528,Jos Buttler,2025,72.55269320843091,,76.62290539089295,,53.99866698031836,,70.78714231982954,,85.99270214102751,73.8,107,126,119,1,1,1,Wicketkeeper,Yes,1,IPL/IPL,2.0,15.75,7.88,13.125,11.11111111111111,1,14
9b6e1b3f,Jake Fraser-McGurk,2025,,,27.924495489989518,,27.167436974789915,,27.16743697478991,,,27.2,10,7,47,1,1,1,Batter,Yes,1,OTHER_T20/FRANCHISE,2.0,9.0,4.5,7.5,0.0,0,41
9ca68676,AM Ghazanfar,2025,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,0.75,4.8,6.4,4.0,0.0,0,47
9caf69a1,Will Jacks,2023,,,,,58.82768518157096,37.159339080459766,58.82768518157096,37.159339080459766,,52.3,0,2,98,0,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,1.5,3.2,2.13,3.3684210526315788,0.0,0,7
9caf69a1,Will Jacks,2025,,,55.14844827586207,,54.86182143384842,51.105733432613555,55.040963210106945,51.105733432613555,,53.9,8,23,158,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,2.0,5.25,2.62,4.375,3.3684210526315788,1,24
9d430b40,Sunil Narine,2012,,,,,,,,,,,0,0,0,0,0,0,All-rounder,Yes,1,,0.25,3.43,13.72,7.777777777777778,0.0,0,8
9d430b40,Sunil Narine,2014,,81.44927536231884,,72.3868131868132,21.049369792520043,23.184984556901874,21.049369792520043,78.78384531069955,,61.5,31,18,13,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,9.5,4.75,15.833333333333332,7.777777777777778,1,21
9d430b40,Sunil Narine,2018,50.693257154399404,78.0659793814433,43.43099495099495,58.64705882352941,40.809889173060526,49.2998786407767,47.395186406347456,68.89633413086483,,62.4,82,45,93,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,8.5,4.25,10.625,15.833333333333332,1,25
9d430b40,Sunil Narine,2022,46.31731401343342,80.25015253203173,25.36518895348837,63.716118935837244,36.64393681723591,56.127789046653135,39.62827616901753,72.49828961017631,,62.6,134,48,158,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,6.0,3.0,6.666666666666667,10.625,1,17
9d430b40,Sunil Narine,2025,59.69463501201116,81.35377711293941,25.23275038436196,62.17543854527763,35.27678540583031,56.83357358439569,47.41648641417173,72.8811619417424,,65.2,176,48,271,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,12.0,6.0,10.0,6.666666666666667,1,24
9d80c5e1,Shahbaz Nadeem,2018,,50.14433551198257,,,,25.426449025357947,,50.14433551198257,,50.1,55,0,7,1,0,1,Bowler,Unknown,0,IPL/IPL,0.3,3.2,10.67,4.0,0.0,0,30
9eb1455b,Nathan Ellis,2025,,,,62.518564391273756,22.95827903085148,42.65741118824009,22.95827903085148,55.070631940136124,,45.4,17,21,114,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,1.25,2.0,1.6,1.6666666666666667,0.0,0,24
a1d053dd,Sheldon Cottrell,2020,,,,54.15733333333334,40.54187192118226,51.61775404380465,40.54187192118226,53.204991099760086,,53.2,0,19,49,0,1,1,Bowler,Yes,1,INTL_T20/FULL_MEMBER,0.5,8.5,17.0,10.0,0.0,0,7
a45a5e8d,Abhishek Nayar,2011,51.71197223828803,,,,,,51.71197223828803,,,51.7,30,0,0,1,0,0,Batter,Unknown,0,IPL/IPL,0.23,3.6,15.65,8.88888888888889,0.0,0,26
a45a5e8d,Abhishek Nayar,2013,39.20884670884671,,,,,,39.20884670884671,,,39.2,44,0,0,1,0,0,Batter,Unknown,0,IPL/IPL,0.55,5.06,9.2,10.316004077471968,8.88888888888889,1,7
a4cc73aa,Sanju Samson,2014,,,,,,,,,46.55172413793103,,11,0,0,1,0,0,Wicketkeeper,No,0,,2.0,4.0,2.0,6.666666666666667,0.0,0,9
a4cc73aa,Sanju Samson,2016,47.68707482993198,,,,,,47.68707482993198,,43.699186991869915,46.9,38,1,0,1,1,0,Wicketkeeper,No,1,IPL/IPL,2.0,4.2,2.1,6.511627906976744,6.666666666666667,1,7
a4cc73aa,Sanju Samson,2018,46.67024704618689,,,,21.81751496257273,,46.67024704618689,,53.811503811503805,48.1,66,1,9,1,1,1,Wicketkeeper,No,1,IPL/IPL,1.0,8.0,8.0,10.0,6.511627906976744,1,14
a4cc73aa,Sanju Samson,2022,66.79136081309994,,31.77911542867738,,40.603396603396604,,54.1101048355388,,51.007326007326014,53.5,121,11,29,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,14.0,7.0,15.555555555555555,10.0,1,10
a4cc73aa,Sanju Samson,2025,65.69823434991974,,72.01053453305394,,44.90592334494774,,64.1574627449575,,64.37020581757425,64.2,167,37,31,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,18.0,9.0,15.0,15.555555555555555,1,14
a4e37e47,Shivam Dube,2019,,,,,24.420720439104397,17.604845446950712,24.420720439104397,17.604845446950712,,22.4,0,0,9,0,0,1,All-rounder,No,0,OTHER_T20/FRINGE,0.2,5.0,25.0,6.0606060606060606,0.0,0,3
a4e37e47,Shivam Dube,2021,,,,23.871972614462987,28.02116402116402,27.107142857142854,28.02116402116402,25.085161455467933,,27.1,15,12,18,1,1,1,All-rounder,No,1,OTHER_T20/SMAT,0.5,4.4,8.8,5.176470588235295,6.0606060606060606,1,11
a4e37e47,Shivam Dube,2025,77.00127648313328,,54.59221261753109,17.633987958401754,35.07246376811594,21.30681818181818,65.10968860948013,19.011299292182912,,51.3,65,27,38,1,1,1,All-rounder,No,1,IPL/IPL,2.0,12.0,6.0,10.0,5.176470588235295,1,24
a6f2b2ef,Andre Russell,2012,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,0.25,2.21,8.84,5.011337868480725,0.0,0,6
a6f2b2ef,Andre Russell,2018,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,2.0,8.5,4.25,10.625,5.011337868480725,1,30
a6f2b2ef,Andre Russell,2022,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,2.0,12.0,6.0,13.333333333333334,10.625,1,25
a6f2b2ef,Andre Russell,2025,,,,,,,,,,,0,0,2,0,0,1,Bowler,Unknown,0,,2.0,12.0,6.0,10.0,13.333333333333334,1,47
a757b0d8,Kieron Pollard,2011,,,40.972857142857144,34.70444444444445,,,40.972857142857144,34.70444444444445,,39.1,14,20,0,1,1,0,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,2.0,4.05,2.02,10.0,0.0,0,18
a757b0d8,Kieron Pollard,2014,71.68197278911563,52.86811779769526,68.03525835866263,33.18571428571429,42.64550264550264,27.73076923076923,66.41482365996043,44.17691463466112,,59.7,62,37,18,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,7.5,3.75,12.5,10.0,1,21
a757b0d8,Kieron Pollard,2018,76.34375777750127,36.8375,46.92355212355213,33.89090909090909,56.67325428194992,38.20404411764705,66.03813083968127,36.30583389037433,,57.1,123,56,107,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,5.4,2.7,6.75,12.5,1,25
a757b0d8,Kieron Pollard,2022,83.54008551944125,40.369644723093,63.379829580410984,32.3442071785552,60.68443137742073,40.43848446147297,75.07167341338061,38.37361129771555,,64.1,178,90,188,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,6.0,3.0,6.666666666666667,6.75,1,17
a7b20d59,Nitish Kumar Reddy,2025,,,,,25.16219563940649,22.72049826342506,25.16219563940649,22.72049826342506,,22.7,0,0,6,0,0,1,Bowler,Unknown,0,OTHER_T20/FRINGE,2.0,6.0,3.0,5.0,0.0,0,47
a7c226e1,Fidel Edwards,2013,,,,28.675324675324674,,20.046176046176043,,28.675324675324674,,28.7,6,20,8,1,1,1,Bowler,Yes,1,INTL_T20/FULL_MEMBER,0.55,1.58,2.87,3.2212028542303774,0.0,0,15
a818c1be,Trent Boult,2015,,,19.124297989400628,24.69138199858257,,,19.124297989400628,24.69138199858257,,24.7,0,7,0,0,1,0,Bowler,Yes,1,INTL_T20/ASSOCIATE_FRINGE,1.5,3.8,2.53,6.178861788617886,0.0,0,4
a818c1be,Trent Boult,2017,,,,47.70715249662618,,,,47.70715249662618,,47.7,8,11,0,1,1,0,Bowler,Yes,1,INTL_T20/FULL_MEMBER,1.5,5.0,3.33,7.575757575757576,6.178861788617886,1,8
a818c1be,Trent Boult,2018,,,,49.630024691358024,,,,49.630024691358024,,49.6,14,17,0,1,1,0,Bowler,Yes,1,INTL_T20/FULL_MEMBER,1.5,2.2,1.47,2.7500000000000004,7.575757575757576,1,30
a818c1be,Trent Boult,2022,,43.86562804284323,,48.797557055609126,,21.99585921325052,,45.316195399539076,,45.3,62,43,6,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,8.0,4.0,8.88888888888889,2.7500000000000004,1,25
a818c1be,Trent Boult,2025,63.04467733039162,50.929733595565885,54.914285714285725,53.44902333967745,50.620429346544,47.71701828410689,59.148442228788,51.07764873487493,,51.1,103,59,53,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,12.5,6.25,10.416666666666668,8.88888888888889,1,47
a97c8ec2,Wanindu Hasaranga,2022,,,42.443569055529196,81.01914048392922,44.628517823639775,53.87690025954764,43.26292484357066,70.84080039978612,,62.6,2,32,21,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,1.0,10.75,10.75,11.944444444444445,0.0,0,17
a97c8ec2,Wanindu Hasaranga,2024,,64.91583648230848,37.7953156561307,74.13988212749733,57.07239737895596,62.80874316939891,45.02422130219017,66.90578389666925,,60.3,26,54,50,1,1,1,All-rounder,Yes,1,IPL/IPL,1.5,1.5,1.0,1.5,11.944444444444445,1,7
a97c8ec2,Wanindu Hasaranga,2025,,66.47133354450428,32.90778889899909,80.63096389599052,57.8689553190479,63.63105896881753,42.26822630651739,69.58519994602283,,61.4,26,71,72,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,5.25,2.62,4.375,1.5,1,24
a9da7784,Kyle Abbott,2016,,,,32.89696969696969,,32.70666666666666,,32.82560606060605,,32.8,0,14,40,0,1,1,Bowler,Yes,1,INTL_T20/FULL_MEMBER,0.3,2.1,7.0,3.255813953488372,0.0,0,8
aa8d28ae,David Wiese,2015,,,21.097845336481697,27.083653846153844,30.648148148148145,22.5,30.648148148148145,22.5,,28.2,0,5,34,0,1,1,All-rounder,Yes,1,OTHER_T20/FRANCHISE,0.3,2.8,9.33,4.5528455284552845,0.0,0,6
abb83e27,Jonny Bairstow,2019,,,53.51361161524501,,44.8015873015873,,50.246602497623364,,68.81793478260869,54.0,0,26,26,0,1,1,Wicketkeeper,Yes,1,INTL_T20/FULL_MEMBER,1.5,2.2,1.47,2.666666666666667,0.0,0,2
abb83e27,Jonny Bairstow,2022,61.122345803842265,,56.89780357314776,,56.166748486336104,,59.32287064854271,,63.84744326554672,60.2,28,62,32,1,1,1,Wicketkeeper,Yes,1,IPL/IPL,1.5,6.75,4.5,7.5,2.666666666666667,1,10
acdc62f5,Anrich Nortje,2022,,67.76046738072054,,60.277595628415305,,41.79148936170212,,61.99440273979147,,62.0,24,16,15,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,6.5,3.25,7.222222222222221,0.0,0,25
acdc62f5,Anrich Nortje,2025,,49.27799093128705,24.571428571428573,64.6778523489933,,40.87421718854097,24.571428571428573,51.8673902243017,,51.9,46,41,47,1,1,1,Bowler,Yes,1,IPL/IPL,2.0,6.5,3.25,5.416666666666667,7.222222222222221,1,47
ad3b6e95,Abishek Porel,2025,,,,,21.990419511204728,,21.990419511204728,,,22.0,18,0,3,1,0,1,Batter,Unknown,0,OTHER_T20/FRINGE,2.0,4.0,2.0,3.3333333333333335,0.0,0,41
ae78bc32,Manpreet Gony,2013,,23.060606060606062,,,,,,23.060606060606062,,23.1,35,0,0,1,0,0,Bowler,Unknown,0,IPL/IPL,1.09,3.75,3.44,7.645259938837921,0.0,0,15
b0482a1d,Tilak Varma,2025,75.35933537925803,,74.28825021132714,,43.53049038086572,,70.31723733751646,,,70.3,38,19,18,1,1,1,Batter,No,1,IPL/IPL,2.0,8.0,4.0,6.666666666666667,0.0,0,41
b0946605,Alzarri Joseph,2024,,,,53.92306349443862,19.79639843824905,36.7311475409836,19.79639843824905,47.47609501189299,,39.2,19,19,62,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,1.0,11.5,11.5,11.5,0.0,0,7
b17e2f24,KL Rahul,2018,57.5187969924812,,70.01597744360903,,,,61.19443830163645,,44.21452702702703,57.8,39,12,0,1,1,0,Wicketkeeper,No,1,IPL/IPL,2.0,11.0,5.5,13.750000000000002,0.0,0,14
b17e2f24,KL Rahul,2022,74.63463646328097,,73.09023867656583,,28.04232804232804,,74.18040182012946,,64.15598290598291,72.2,94,55,8,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,17.0,8.5,18.88888888888889,13.750000000000002,1,10
b17e2f24,KL Rahul,2025,61.904761904761905,,67.88188331051961,,27.84679089026915,,63.662738788808284,,67.57469431153642,64.4,132,70,8,1,1,1,Wicketkeeper,No,1,IPL/IPL,2.0,14.0,7.0,11.666666666666666,18.88888888888889,1,14
b1ad996b,Mayank Yadav,2025,,,,21.911217092824685,,20.351073799297147,,21.32616335775186,,21.3,4,3,4,1,1,1,Bowler,No,1,INTL_T20/ASSOCIATE_FRINGE,2.0,11.0,5.5,9.166666666666666,0.0,0,47
b2a79f17,Ben Laughlin,2013,,,,,17.026059654631084,23.782312925170068,17.026059654631084,23.782312925170068,,23.8,0,2,11,0,1,1,Bowler,Yes,1,OTHER_T20/FRINGE,0.11,0.15,1.36,0.3058103975535168,0.0,0,15
b4f5c2d9,Kamlesh Nagarkoti,2018,,,,,,,,,,,0,0,0,0,0,0,Bowler,Unknown,0,,0.2,3.2,16.0,4.0,0.0,0,30
b5797845,Priyansh Arya,2025,,,,,26.75550179014382,,26.75550179014382,,,26.8,0,0,8,0,0,1,Batter,Unknown,0,OTHER_T20/FRINGE,0.3,3.8,12.67,3.166666666666666,0.0,0,41
b57f8a9a,Brad Hodge,2011,,,26.728025426937407,,,,26.728025426937407,,,26.7,19,8,0,1,1,0,Batter,Yes,1,INTL_T20/ASSOCIATE_FRINGE,0.9,1.91,2.12,4.716049382716049,0.0,0,26
b57f8a9a,Brad Hodge,2012,52.88865546218488,,27.09589986583635,,,,52.88865546218488,,,52.9,33,8,1,1,1,1,Batter,Yes,1,IPL/IPL,0.98,2.33,2.38,5.28344671201814,4.716049382716049,1,9
b57f8a9a,Brad Hodge,2014,65.65561359679006,73.6734693877551,26.912571853495592,,45.67307692307693,,61.65910626204743,73.6734693877551,,61.7,62,8,31,1,1,1,Batter,Yes,1,IPL/IPL,1.0,2.4,2.4,4.0,5.28344671201814,1,26
b63ab531,Luke Pomersbach,2013,,,,,21.310936682365256,,21.310936682365256,,,21.3,15,1,5,1,1,1,Batter,Yes,1,OTHER_T20/FRINGE,0.27,2.25,8.33,4.587155963302752,0.0,0,7
b681e71e,Glenn Maxwell,2013,,,22.705936920222634,19.395652173913042,22.19885968571826,16.953737300435414,22.51578295728349,18.479934096358928,,21.3,2,7,8,1,1,1,All-rounder,Yes,1,INTL_T20/ASSOCIATE_FRINGE,1.09,5.45,5.0,11.111111111111112,0.0,0,12
b681e71e,Glenn Maxwell,2014,,,,41.89285714285714,25.13928514356339,22.962295081967213,25.13928514356339,41.89285714285714,,36.9,5,12,12,1,1,1,All-rounder,Yes,1,INTL_T20/FULL_MEMBER,1.0,6.0,6.0,10.0,11.111111111111112,1,21
b681e71e,Glenn Maxwell,2018,74.81556002682764,31.3,79.48491571711084,31.36,54.446744881527486,32.295108695652175,72.92757667760341,31.464266304347827,,60.5,57,38,55,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,9.0,4.5,11.25,10.0,1,25
b681e71e,Glenn Maxwell,2020,65.53670742173134,31.72116527942925,81.69567437883036,49.23850574712643,59.52792553191489,33.909210162938415,68.67513187753363,36.42870712887992,,59.0,69,61,89,1,1,1,All-rounder,Yes,1,IPL/IPL,1.07,10.75,10.05,12.647058823529411,11.25,1,8
b681e71e,Glenn Maxwell,2021,58.30067346087372,27.791563275434243,81.39417305383691,51.06316447779863,55.61152713836911,29.563202247191015,63.67067641073882,33.87520942178885,,54.7,82,67,107,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,14.25,7.12,16.76470588235294,12.647058823529411,1,11
b681e71e,Glenn Maxwell,2022,77.52415041435006,30.75970977379428,73.88495701649772,42.4536134841838,56.47090615845431,31.37142213207122,73.45636542650261,33.7749425551332,,61.6,97,79,122,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,11.0,5.5,12.222222222222221,16.76470588235294,1,17
b681e71e,Glenn Maxwell,2025,64.33571798284531,47.271345675601,79.41635014222594,36.646839575048965,61.61227066633506,38.70048265185319,67.69735892521393,43.32958969690082,,60.4,134,114,167,1,1,1,All-rounder,Yes,1,IPL/IPL,2.0,4.2,2.1,3.5000000000000004,12.222222222222221,1,24
