Year,Player,Team (as recorded),Team (current name),Role,Type,Base Price (INR Cr),Price / Retention (INR Cr),Price-to-Base Multiplier (x),Base Price (INR),Price (INR),USD->INR Rate Used (if 2011-13),YearPriceKey (helper),player_id,matched_registry_name
2020,Christopher Morris,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,1.5,10.0,6.67,15000000,100000000,,2020|10,5db1c288,CAJ Morris
2020,Sheldon Cottrell,Kings XI Punjab,Punjab Kings,Bowler,Auction,0.5,8.5,17.0,5000000,85000000,,2020|8.5,a1d053dd,SS Cottrell
2020,Nathan Coulter-Nile,Mumbai Indians,Mumbai Indians,Bowler,Auction,1.0,8.0,8.0,10000000,80000000,,2020|8,56ab442f,NM Coulter-Nile
2020,Shimron Hetmyer,Delhi Capitals,Delhi Capitals,Batter,Auction,0.5,7.75,15.5,5000000,77500000,,2020|7.75,48a1d7b7,SO Hetmyer
2020,Piyush Chawla,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,1.0,6.75,6.75,10000000,67500000,,2020|6.75,98ae73b1,PP Chawla
2020,Sam Curran,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,1.0,5.5,5.5,10000000,55000000,,2020|5.5,e94915e6,SM Curran
2020,Eoin Morgan,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Auction,1.5,5.25,3.5,15000000,52500000,,2020|5.25,d2a6c0e6,EJG Morgan
2020,Marcus Stoinis,Delhi Capitals,Delhi Capitals,All-Rounder,Auction,1.0,4.8,4.8,10000000,48000000,,2020|4.8,d9273ee7,MP Stoinis
2020,Aaron Finch,Royal Challengers Bangalore,Royal Challengers Bengaluru,Batter,Auction,1.0,4.4,4.4,10000000,44000000,,2020|4.4,b8d490fd,AJ Finch
2020,Kane Richardson,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,1.5,4.0,2.67,15000000,40000000,,2020|4,dfc4d8b5,KW Richardson
2020,Varun Chakravarthy,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,0.3,4.0,13.33,3000000,40000000,,2020|4,5b7ab5a9,CV Varun
2020,Jaydev Unadkat,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,1.0,3.0,3.0,10000000,30000000,,2020|3,1e66c162,JD Unadkat
2020,Robin Uthappa,Rajasthan Royals,Rajasthan Royals,Batter,Auction,1.5,3.0,2.0,15000000,30000000,,2020|3,1c17e270,RV Uthappa
2020,Chris Jordan,Kings XI Punjab,Punjab Kings,All-Rounder,Auction,0.75,3.0,4.0,7500000,30000000,,2020|3,ffe699c0,CJ Jordan
2020,Yashasvi Jaiswal,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,0.2,2.4,12.0,2000000,24000000,,2020|2.4,6c19c6e5,YBK Jaiswal
2020,Alex Carey,Delhi Capitals,Delhi Capitals,Wicketkeeper,Auction,0.5,2.4,4.8,5000000,24000000,,2020|2.4,69d03465,AT Carey
2020,Ravi Bishnoi,Kings XI Punjab,Punjab Kings,Bowler,Auction,0.2,2.0,10.0,2000000,20000000,,2020|2,4d5a1617,R Bishnoi
2020,Dale Steyn,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,2.0,2.0,1.0,20000000,20000000,,2020|2,8fd1a8f5,DW Steyn
2020,Chris Lynn,Mumbai Indians,Mumbai Indians,Batter,Auction,2.0,2.0,1.0,20000000,20000000,,2020|2,45eda7c8,CA Lynn
2020,Josh Hazlewood,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,2.0,2.0,1.0,20000000,20000000,,2020|2,03806cf8,JR Hazlewood
2020,Mitchell Marsh,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Auction,2.0,2.0,1.0,20000000,20000000,,2020|2,3d8feaf8,MR Marsh
2021,Christopher Morris,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,0.75,16.25,21.67,7500000,162500000,,2021|16.25,5db1c288,CAJ Morris
2021,Kyle Jamieson,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,0.75,15.0,20.0,7500000,150000000,,2021|15,68c56d09,KA Jamieson
2021,Glenn Maxwell,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,2.0,14.25,7.12,20000000,142500000,,2021|14.25,b681e71e,GJ Maxwell
2021,Jhye Richardson,Punjab Kings,Punjab Kings,Bowler,Auction,1.5,14.0,9.33,15000000,140000000,,2021|14,1ee08e9a,JA Richardson
2021,Krishnappa Gowtham,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,0.2,9.25,46.25,2000000,92500000,,2021|9.25,90de905a,K Gowtham
2021,Riley Meredith,Punjab Kings,Punjab Kings,Bowler,Auction,0.4,8.0,20.0,4000000,80000000,,2021|8,64775749,RP Meredith
2021,Moeen Ali,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,2.0,7.0,3.5,20000000,70000000,,2021|7,4a491652,Muktar Ali
2021,Shahrukh Khan,Punjab Kings,Punjab Kings,All-Rounder,Auction,0.2,5.25,26.25,2000000,52500000,,2021|5.25,03ecfde2,Shoaib Khan
2021,Tom Curran,Delhi Capitals,Delhi Capitals,All-Rounder,Auction,1.5,5.25,3.5,15000000,52500000,,2021|5.25,e86754b2,TK Curran
2021,Nathan Coulter-Nile,Mumbai Indians,Mumbai Indians,Bowler,Auction,1.5,5.0,3.33,15000000,50000000,,2021|5,56ab442f,NM Coulter-Nile
2021,Dan Christian,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,0.75,4.8,6.4,7500000,48000000,,2021|4.8,2a2e6343,DT Christian
2021,Shivam Dube,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,0.5,4.4,8.8,5000000,44000000,,2021|4.4,a4e37e47,S Dube
2021,Moises Henriques,Punjab Kings,Punjab Kings,All-Rounder,Auction,1.0,4.2,4.2,10000000,42000000,,2021|4.2,32198ae0,MC Henriques
2021,Shakib Al Hasan,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,2.0,3.2,1.6,20000000,32000000,,2021|3.2,7dc35884,Shakib Al Hasan
2021,Adam Milne,Mumbai Indians,Mumbai Indians,Bowler,Auction,0.5,3.2,6.4,5000000,32000000,,2021|3.2,350bb1b1,AF Milne
2021,Chetan Sakariya,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,0.2,1.2,6.0,2000000,12000000,,2021|1.2,2cdce1be,C Sakariya
2022,KL Rahul,Lucknow Super Giants,Lucknow Super Giants,Batter,Draft,2.0,17.0,8.5,20000000,170000000,,2022|17,b17e2f24,KL Rahul
2022,Ravindra Jadeja,Chennai Super Kings,Chennai Super Kings,All-Rounder,Retained,2.0,16.0,8.0,20000000,160000000,,2022|16,fe93fd9d,RA Jadeja
2022,Rishabh Pant,Delhi Capitals,Delhi Capitals,Wicketkeeper,Retained,2.0,16.0,8.0,20000000,160000000,,2022|16,919a3be2,RR Pant
2022,Rohit Sharma,Mumbai Indians,Mumbai Indians,Batter,Retained,2.0,16.0,8.0,20000000,160000000,,2022|16,2278c4ca,R Sharma
2022,Ishan Kishan,Mumbai Indians,Mumbai Indians,Wicketkeeper,Auction,2.0,15.25,7.62,20000000,152500000,,2022|15.25,752f7486,Ishan Kishan
2022,Hardik Pandya,Gujarat Titans,Gujarat Titans,All-Rounder,Draft,2.0,15.0,7.5,20000000,150000000,,2022|15,dbe50b21,HH Pandya
2022,Rashid Khan,Gujarat Titans,Gujarat Titans,Bowler,Draft,2.0,15.0,7.5,20000000,150000000,,2022|15,1eaac48d,Rashid Khan
2022,Virat Kohli,Royal Challengers Bangalore,Royal Challengers Bengaluru,Batter,Retained,2.0,15.0,7.5,20000000,150000000,,2022|15,ba607b88,V Kohli
2022,Sanju Samson,Rajasthan Royals,Rajasthan Royals,Wicketkeeper,Retained,2.0,14.0,7.0,20000000,140000000,,2022|14,a4cc73aa,SV Samson
2022,Kane Williamson,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Retained,2.0,14.0,7.0,20000000,140000000,,2022|14,d027ba9f,KS Williamson
2022,Mayank Agarwal,Punjab Kings,Punjab Kings,Batter,Retained,2.0,14.0,7.0,20000000,140000000,,2022|14,00ea847a,MA Agarwal
2022,Deepak Chahar,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,2.0,14.0,7.0,20000000,140000000,,2022|14,23eeb873,DL Chahar
2022,Shreyas Iyer,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Auction,2.0,12.25,6.12,20000000,122500000,,2022|12.25,85ec8e33,SS Iyer
2022,MS Dhoni,Chennai Super Kings,Chennai Super Kings,Wicketkeeper,Retained,2.0,12.0,6.0,20000000,120000000,,2022|12,4a8a2e3b,MS Dhoni
2022,Jasprit Bumrah,Mumbai Indians,Mumbai Indians,Bowler,Retained,2.0,12.0,6.0,20000000,120000000,,2022|12,462411b3,JJ Bumrah
2022,Andre Russell,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Retained,2.0,12.0,6.0,20000000,120000000,,2022|12,a6f2b2ef,AK Russell
2022,Liam Livingstone,Punjab Kings,Punjab Kings,All-Rounder,Auction,1.0,11.5,11.5,10000000,115000000,,2022|11.5,50c6bc2b,LS Livingstone
2022,Glenn Maxwell,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Retained,2.0,11.0,5.5,20000000,110000000,,2022|11,b681e71e,GJ Maxwell
2022,Shardul Thakur,Delhi Capitals,Delhi Capitals,Bowler,Auction,2.0,10.75,5.38,20000000,107500000,,2022|10.75,1abb78f8,SN Thakur
2022,Harshal Patel,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,2.0,10.75,5.38,20000000,107500000,,2022|10.75,000803b1,Het Patel
2022,Wanindu Hasaranga,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,1.0,10.75,10.75,10000000,107500000,,2022|10.75,a97c8ec2,PWH de Silva
2022,Nicholas Pooran,Sunrisers Hyderabad,Sunrisers Hyderabad,Wicketkeeper,Auction,1.5,10.75,7.17,15000000,107500000,,2022|10.75,3241e3fd,N Pooran
2022,Jos Buttler,Rajasthan Royals,Rajasthan Royals,Wicketkeeper,Retained,2.0,10.0,5.0,20000000,100000000,,2022|10,99b75528,JC Buttler
2022,Lockie Ferguson,Gujarat Titans,Gujarat Titans,Bowler,Auction,2.0,10.0,5.0,20000000,100000000,,2022|10,2f9d0389,LH Ferguson
2022,Prasidh Krishna,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,1.0,10.0,10.0,10000000,100000000,,2022|10,85e0cf10,M Prasidh Krishna
2022,Avesh Khan,Lucknow Super Giants,Lucknow Super Giants,Bowler,Auction,0.2,10.0,50.0,2000000,100000000,,2022|10,074acfb4,Asif Khan
2022,Kagiso Rabada,Punjab Kings,Punjab Kings,Bowler,Auction,2.0,9.25,4.62,20000000,92500000,,2022|9.25,e62dd25d,K Rabada
2022,Marcus Stoinis,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Draft,2.0,9.2,4.6,20000000,92000000,,2022|9.2,d9273ee7,MP Stoinis
2022,Axar Patel,Delhi Capitals,Delhi Capitals,All-Rounder,Retained,2.0,9.0,4.5,20000000,90000000,,2022|9,29b6bcd4,Ajaz Patel
2022,Shahrukh Khan,Punjab Kings,Punjab Kings,All-Rounder,Auction,0.4,9.0,22.5,4000000,90000000,,2022|9,03ecfde2,Shoaib Khan
2022,Rahul Tewatia,Gujarat Titans,Gujarat Titans,All-Rounder,Auction,0.4,9.0,22.5,4000000,90000000,,2022|9,39a2dfa8,R Tewatia
2022,Jason Holder,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Auction,1.5,8.75,5.83,15000000,87500000,,2022|8.75,0f721006,JO Holder
2022,Washington Sundar,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Auction,1.5,8.75,5.83,15000000,87500000,,2022|8.75,f19ccfad,Washington Sundar
2022,Rahul Tripathi,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Auction,1.0,8.5,8.5,10000000,85000000,,2022|8.5,77255a9e,RA Tripathi
2022,Shimron Hetmyer,Rajasthan Royals,Rajasthan Royals,Batter,Auction,0.5,8.5,17.0,5000000,85000000,,2022|8.5,48a1d7b7,SO Hetmyer
2022,Shikhar Dhawan,Punjab Kings,Punjab Kings,Batter,Auction,2.0,8.25,4.12,20000000,82500000,,2022|8.25,0a476045,S Dhawan
2022,Krunal Pandya,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Auction,2.0,8.25,4.12,20000000,82500000,,2022|8.25,5b8c830e,KH Pandya
2022,Tim David,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,0.4,8.25,20.62,4000000,82500000,,2022|8.25,f1f99156,TH David
2022,Moeen Ali,Chennai Super Kings,Chennai Super Kings,All-Rounder,Retained,2.0,8.0,4.0,20000000,80000000,,2022|8,4a491652,Muktar Ali
2022,Suryakumar Yadav,Mumbai Indians,Mumbai Indians,Batter,Retained,2.0,8.0,4.0,20000000,80000000,,2022|8,199b02e4,SU Yadav
2022,Varun Chakravarthy,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Retained,2.0,8.0,4.0,20000000,80000000,,2022|8,5b7ab5a9,CV Varun
2022,Venkatesh Iyer,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Retained,2.0,8.0,4.0,20000000,80000000,,2022|8,43247512,Vinay Iyer
2022,Shubman Gill,Gujarat Titans,Gujarat Titans,Batter,Draft,2.0,8.0,4.0,20000000,80000000,,2022|8,3e6e9a5f,S Gill
2022,Jofra Archer,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,2.0,8.0,4.0,20000000,80000000,,2022|8,5574750c,JC Archer
2022,Nitish Rana,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,1.0,8.0,8.0,10000000,80000000,,2022|8,5318ee68,Nahid Rana
2022,Trent Boult,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,2.0,8.0,4.0,20000000,80000000,,2022|8,a818c1be,TA Boult
2022,Devdutt Padikkal,Rajasthan Royals,Rajasthan Royals,Batter,Auction,2.0,7.75,3.88,20000000,77500000,,2022|7.75,2c25d4f5,D Padikkal
2022,Josh Hazlewood,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,2.0,7.75,3.88,20000000,77500000,,2022|7.75,03806cf8,JR Hazlewood
2022,Romario Shepherd,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Auction,0.75,7.75,10.33,7500000,77500000,,2022|7.75,c5aef772,R Shepherd
2022,Prithvi Shaw,Delhi Capitals,Delhi Capitals,Batter,Retained,2.0,7.5,3.75,20000000,75000000,,2022|7.5,8b3e9c7c,PP Shaw
2022,Mark Wood,Lucknow Super Giants,Lucknow Super Giants,Bowler,Auction,2.0,7.5,3.75,20000000,75000000,,2022|7.5,8d92a2c3,MA Wood
2022,Shivam Mavi,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,1.0,7.25,7.25,10000000,72500000,,2022|7.25,c38d3503,Shivam Mavi
2022,Pat Cummins,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,2.0,7.25,3.62,20000000,72500000,,2022|7.25,ded9240e,PJ Cummins
2022,Mohammed Siraj,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Retained,2.0,7.0,3.5,20000000,70000000,,2022|7,2f49c897,Mohammed Siraj
2022,Faf du Plessis,Royal Challengers Bangalore,Royal Challengers Bengaluru,Batter,Auction,2.0,7.0,3.5,20000000,70000000,,2022|7,3355b542,F du Plessis
2022,Quinton de Kock,Lucknow Super Giants,Lucknow Super Giants,Wicketkeeper,Auction,2.0,6.75,3.38,20000000,67500000,,2022|6.75,372455c4,Q de Kock
2022,Jonny Bairstow,Punjab Kings,Punjab Kings,Wicketkeeper,Auction,1.5,6.75,4.5,15000000,67500000,,2022|6.75,abb83e27,JM Bairstow
2022,Ambati Rayudu,Chennai Super Kings,Chennai Super Kings,Wicketkeeper,Auction,2.0,6.75,3.38,20000000,67500000,,2022|6.75,70d205c9,AT Rayudu
2022,Anrich Nortje,Delhi Capitals,Delhi Capitals,Bowler,Retained,2.0,6.5,3.25,20000000,65000000,,2022|6.5,acdc62f5,A Nortje
2022,Mitchell Marsh,Delhi Capitals,Delhi Capitals,All-Rounder,Auction,2.0,6.5,3.25,20000000,65000000,,2022|6.5,3d8feaf8,MR Marsh
2022,Yuzvendra Chahal,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,2.0,6.5,3.25,20000000,65000000,,2022|6.5,57ee1fde,YS Chahal
2022,Abhishek Sharma,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Auction,0.2,6.5,32.5,2000000,65000000,,2022|6.5,12f75dbd,AP Sharma
2022,David Warner,Delhi Capitals,Delhi Capitals,Batter,Auction,2.0,6.25,3.12,20000000,62500000,,2022|6.25,dcce6f09,DA Warner
2022,Mohammad Shami,Gujarat Titans,Gujarat Titans,Bowler,Auction,2.0,6.25,3.12,20000000,62500000,,2022|6.25,8cf9814c,Mohammed Shami
2022,Ruturaj Gaikwad,Chennai Super Kings,Chennai Super Kings,Batter,Retained,2.0,6.0,3.0,20000000,60000000,,2022|6,45a43fe2,RD Gaikwad
2022,Kieron Pollard,Mumbai Indians,Mumbai Indians,All-Rounder,Retained,2.0,6.0,3.0,20000000,60000000,,2022|6,a757b0d8,KA Pollard
2022,Sunil Narine,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Retained,2.0,6.0,3.0,20000000,60000000,,2022|6,9d430b40,SP Narine
2022,Deepak Hooda,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Auction,0.75,5.75,7.67,7500000,57500000,,2022|5.75,73ad96ed,DJ Hooda
2022,Dinesh Karthik,Royal Challengers Bangalore,Royal Challengers Bengaluru,Wicketkeeper,Auction,2.0,5.5,2.75,20000000,55000000,,2022|5.5,c03f1114,KD Karthik
2022,Syed Khaleel Ahmed,Delhi Capitals,Delhi Capitals,Bowler,Auction,0.5,5.25,10.5,5000000,52500000,,2022|5.25,07687c15,Sultan Ahmed
2022,Rahul Chahar,Punjab Kings,Punjab Kings,Bowler,Auction,0.75,5.25,7.0,7500000,52500000,,2022|5.25,2ed569a0,RD Chahar
2022,Ravichandran Ashwin,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,2.0,5.0,2.5,20000000,50000000,,2022|5,495d42a5,R Ashwin
2022,Yashasvi Jaiswal,Rajasthan Royals,Rajasthan Royals,Batter,Retained,2.0,4.0,2.0,20000000,40000000,,2022|4,6c19c6e5,YBK Jaiswal
2022,Ravi Bishnoi,Lucknow Super Giants,Lucknow Super Giants,Bowler,Draft,2.0,4.0,2.0,20000000,40000000,,2022|4,4d5a1617,R Bishnoi
2022,Arshdeep Singh,Punjab Kings,Punjab Kings,Bowler,Retained,2.0,4.0,2.0,20000000,40000000,,2022|4,05d9e607,Aditya Singh
2022,Umran Malik,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Retained,2.0,4.0,2.0,20000000,40000000,,2022|4,81c08fa3,Umran Malik
2022,Abdul Samad,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Retained,2.0,4.0,2.0,20000000,40000000,,2022|4,21dbacff,Abdul Samad
2023,Sam Curran,Punjab Kings,Punjab Kings,All-Rounder,Auction,2.0,18.5,9.25,20000000,185000000,,2023|18.5,e94915e6,SM Curran
2023,Cameron Green,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,2.0,17.5,8.75,20000000,175000000,,2023|17.5,19b9f399,CJ Green
2023,Ben Stokes,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,2.0,16.25,8.12,20000000,162500000,,2023|16.25,e087956b,BA Stokes
2023,Nicholas Pooran,Lucknow Super Giants,Lucknow Super Giants,Wicketkeeper,Auction,2.0,16.0,8.0,20000000,160000000,,2023|16,3241e3fd,N Pooran
2023,Harry Brook,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Auction,1.5,13.25,8.83,15000000,132500000,,2023|13.25,4ae1755b,HC Brook
2023,Mayank Agarwal,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Auction,1.0,8.25,8.25,10000000,82500000,,2023|8.25,00ea847a,MA Agarwal
2023,Shivam Mavi,Gujarat Titans,Gujarat Titans,Bowler,Auction,0.4,6.0,15.0,4000000,60000000,,2023|6,c38d3503,Shivam Mavi
2023,Jason Holder,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,2.0,5.75,2.88,20000000,57500000,,2023|5.75,0f721006,JO Holder
2023,Mukesh Kumar,Delhi Capitals,Delhi Capitals,Bowler,Auction,0.2,5.5,27.5,2000000,55000000,,2023|5.5,2cffab74,Mukesh Kumar
2023,Heinrich Klaasen,Sunrisers Hyderabad,Sunrisers Hyderabad,Wicketkeeper,Auction,1.0,5.25,5.25,10000000,52500000,,2023|5.25,235c2bb6,H Klaasen
2023,Rilee Rossouw,Delhi Capitals,Delhi Capitals,Batter,Auction,2.0,4.6,2.3,20000000,46000000,,2023|4.6,cad00a4d,RR Rossouw
2023,Joshua Little,Gujarat Titans,Gujarat Titans,Bowler,Auction,0.5,4.4,8.8,5000000,44000000,,2023|4.4,9061a703,J Little
2023,Will Jacks,Royal Challengers Bangalore,Royal Challengers Bengaluru,All-Rounder,Auction,1.5,3.2,2.13,15000000,32000000,,2023|3.2,9caf69a1,WG Jacks
2023,Manish Pandey,Delhi Capitals,Delhi Capitals,Batter,Auction,1.0,2.4,2.4,10000000,24000000,,2023|2.4,93b4fc78,MK Pandey
2023,Kane Williamson,Gujarat Titans,Gujarat Titans,Batter,Auction,2.0,2.0,1.0,20000000,20000000,,2023|2,d027ba9f,KS Williamson
2023,Phil Salt,Delhi Capitals,Delhi Capitals,Wicketkeeper,Auction,2.0,2.0,1.0,20000000,20000000,,2023|2,3d284ca3,PD Salt
2023,Adil Rashid,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Auction,2.0,2.0,1.0,20000000,20000000,,2023|2,249d60c9,AU Rashid
2023,Jhye Richardson,Mumbai Indians,Mumbai Indians,Bowler,Auction,1.5,1.5,1.0,15000000,15000000,,2023|1.5,1ee08e9a,JA Richardson
2023,Adam Zampa,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,1.5,1.5,1.0,15000000,15000000,,2023|1.5,14f96089,A Zampa
2023,Shakib Al Hasan,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,1.5,1.5,1.0,15000000,15000000,,2023|1.5,7dc35884,Shakib Al Hasan
2023,KS Bharat,Gujarat Titans,Gujarat Titans,Wicketkeeper,Auction,0.2,1.2,6.0,2000000,12000000,,2023|1.2,44a89551,KS Bharat
2024,Mitchell Starc,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Auction,2.0,24.75,12.38,20000000,247500000,,2024|24.75,3fb19989,MA Starc
2024,Pat Cummins,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Auction,2.0,20.5,10.25,20000000,205000000,,2024|20.5,ded9240e,PJ Cummins
2024,Daryl Mitchell,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,1.0,14.0,14.0,10000000,140000000,,2024|14,8108e2d2,DKH Mitchell
2024,Harshal Patel,Punjab Kings,Punjab Kings,All-Rounder,Auction,2.0,11.75,5.88,20000000,117500000,,2024|11.75,000803b1,Het Patel
2024,Alzarri Joseph,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,1.0,11.5,11.5,10000000,115000000,,2024|11.5,b0946605,AS Joseph
2024,Spencer Johnson,Gujarat Titans,Gujarat Titans,Bowler,Auction,0.5,10.0,20.0,5000000,100000000,,2024|10,83c3e8e3,SH Johnson
2024,Sameer Rizvi,Chennai Super Kings,Chennai Super Kings,Batter,Auction,0.2,8.4,42.0,2000000,84000000,,2024|8.4,f89d3b11,Sameer Rizvi
2024,Rilee Rossouw,Punjab Kings,Punjab Kings,Batter,Auction,2.0,8.0,4.0,20000000,80000000,,2024|8,cad00a4d,RR Rossouw
2024,Rovman Powell,Rajasthan Royals,Rajasthan Royals,Batter,Auction,1.5,7.4,4.93,15000000,74000000,,2024|7.4,650d5e49,R Powell
2024,Shahrukh Khan,Gujarat Titans,Gujarat Titans,All-Rounder,Auction,0.4,7.4,18.5,4000000,74000000,,2024|7.4,03ecfde2,Shoaib Khan
2024,Kumar Kushagra,Delhi Capitals,Delhi Capitals,Wicketkeeper,Auction,0.2,7.2,36.0,2000000,72000000,,2024|7.2,57ca01b3,Kumar Kushagra
2024,Travis Head,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Auction,2.0,6.8,3.4,20000000,68000000,,2024|6.8,12b610c2,TM Head
2024,Shivam Mavi,Lucknow Super Giants,Lucknow Super Giants,Bowler,Auction,0.5,6.4,12.8,5000000,64000000,,2024|6.4,c38d3503,Shivam Mavi
2024,Umesh Yadav,Gujarat Titans,Gujarat Titans,Bowler,Auction,2.0,5.8,2.9,20000000,58000000,,2024|5.8,80ffea17,Upendra Yadav
2024,Shubham Dubey,Rajasthan Royals,Rajasthan Royals,Batter,Auction,0.2,5.8,29.0,2000000,58000000,,2024|5.8,11061889,SR Dubey
2024,Gerald Coetzee,Mumbai Indians,Mumbai Indians,Bowler,Auction,2.0,5.0,2.5,20000000,50000000,,2024|5,3204c99f,G Coetzee
2024,Yash Dayal,Royal Challengers Bangalore,Royal Challengers Bengaluru,Bowler,Auction,0.2,5.0,25.0,2000000,50000000,,2024|5,7210d461,Yash Dayal
2024,Dilshan Madushanka,Mumbai Indians,Mumbai Indians,Bowler,Auction,0.5,4.6,9.2,5000000,46000000,,2024|4.6,248698f4,DSK Madushanka
2024,Chris Woakes,Punjab Kings,Punjab Kings,All-Rounder,Auction,2.0,4.2,2.1,20000000,42000000,,2024|4.2,4c5d73db,CR Woakes
2024,Harry Brook,Delhi Capitals,Delhi Capitals,Batter,Auction,2.0,4.0,2.0,20000000,40000000,,2024|4,4ae1755b,HC Brook
2024,Shardul Thakur,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,2.0,4.0,2.0,20000000,40000000,,2024|4,1abb78f8,SN Thakur
2024,M Siddharth,Lucknow Super Giants,Lucknow Super Giants,Bowler,Auction,0.2,2.4,12.0,2000000,24000000,,2024|2.4,cf0ccafa,M Siddharth
2024,Sushant Mishra,Gujarat Titans,Gujarat Titans,Bowler,Auction,0.2,2.2,11.0,2000000,22000000,,2024|2.2,92500ad5,SS Mishra
2024,Rachin Ravindra,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,0.5,1.8,3.6,5000000,18000000,,2024|1.8,ba5e1069,R Ravindra
2024,Jaydev Unadkat,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Auction,0.5,1.6,3.2,5000000,16000000,,2024|1.6,1e66c162,JD Unadkat
2024,Wanindu Hasaranga,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Auction,1.5,1.5,1.0,15000000,15000000,,2024|1.5,a97c8ec2,PWH de Silva
2025,Rishabh Pant,Lucknow Super Giants,Lucknow Super Giants,Batter,Auction,2.0,27.0,13.5,20000000,270000000,,2025|27,919a3be2,RR Pant
2025,Shreyas Iyer,Punjab Kings,Punjab Kings,Batter,Auction,2.0,26.75,13.38,20000000,267500000,,2025|26.75,85ec8e33,SS Iyer
2025,Venkatesh Iyer,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,2.0,23.75,11.88,20000000,237500000,,2025|23.75,43247512,Vinay Iyer
2025,Heinrich Klaasen,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Retained,2.0,23.0,11.5,20000000,230000000,,2025|23,235c2bb6,H Klaasen
