player_id,player_name,primary_role,country,ipl_batting_score,intl_t20_batting_score,other_t20_batting_score,ipl_bowling_score,intl_t20_bowling_score,other_t20_bowling_score,batting_score,bowling_score,keeping_score,value_score,value_score_tier
d5130a30,B Sai Sudharsan,Batter,India,79.75110581242656,,23.319459474021386,,,,79.75110581242656,,,79.8,IPL/IPL
470f446b,V Suryavanshi,Batter,India,77.57128670733437,31.29356909922778,,,,,77.57128670733437,,,77.6,IPL/IPL
acee4cc4,Imran Tahir,Bowler,South Africa,,,30.90152565880721,80.07985257985257,80.4564417177914,59.775541795665625,30.901525658807213,77.12835324670924,,77.1,IPL/IPL
99b75528,JC Buttler,Wicketkeeper,England,75.54420325006062,71.7934149890856,58.12524824194696,,,,71.99366293359982,,90.7103825136612,75.7,IPL/IPL
a12e1d51,SL Malinga,Bowler,Sri Lanka,42.638352638352636,45.61714966214241,,88.37292634372928,60.44422455307078,43.55837789661319,43.51446941005551,74.66856862899724,,74.7,IPL/IPL
c740ea83,RM Patidar,Batter,,80.74787786136702,,49.77218983431027,,,,74.55274025595567,,,74.6,IPL/IPL
221ad9d9,GP Swann,Bowler,England,,68.0754716981132,,,73.2876891615542,,68.0754716981132,73.2876891615542,,73.3,INTL_T20/FULL_MEMBER
ba607b88,V Kohli,Batter,India,75.77115150292974,65.608379653055,,34.43458980044346,32.37210884353742,,72.78210095884893,33.82797775429462,,72.8,IPL/IPL
0c2730df,A Kumble,Bowler,,,,,72.70813397129186,,,,72.70813397129186,,72.7,IPL/IPL
8b7ce771,D Jakiel,Bowler,Malawi,,37.51150736056397,,,72.5079183906406,,37.51150736056397,72.5079183906406,,72.5,INTL_T20/FULL_MEMBER
4ae1755b,HC Brook,Batter,England,,79.23404383975813,61.12335337126125,,,,72.4425349140718,,,72.4,INTL_T20/FULL_MEMBER
84d9c311,Ashutosh Sharma,Batter,,72.10900006574192,,25.355091546359695,,,,72.10900006574192,,,72.1,IPL/IPL
bcf325d2,Dhruv Jurel,Batter,India,71.78752850922662,18.085934938973686,21.77507762902203,,,,71.78752850922662,,,71.8,IPL/IPL
ea0cdc12,BAW Mendis,Bowler,Sri Lanka,,,19.813254276816483,,71.80264485344242,21.11098802956959,19.813254276816483,71.80264485344242,,71.8,INTL_T20/FULL_MEMBER
ab89348d,MF Maharoof,Bowler,Sri Lanka,,18.678368749134158,,71.76623376623377,18.409789313609053,20.78922983399579,18.678368749134158,71.76623376623377,,71.8,IPL/IPL
3d284ca3,PD Salt,Wicketkeeper,England,73.6279849183075,78.88149735700732,43.458388748286104,,,,70.41592360247925,,76.80631451123254,71.7,IPL/IPL
f1f99156,TH David,Batter,Australia,74.90004258872182,78.56348990389809,45.97031616967517,,33.44511278195489,18.384920634920633,71.47644545465889,27.79754072681704,,71.5,IPL/IPL
b5797845,Priyansh Arya,Batter,,71.28911285597096,,26.810004810004806,,,,71.28911285597096,,,71.3,IPL/IPL
235c2bb6,H Klaasen,Wicketkeeper,South Africa,78.57142857142857,60.61358785978696,54.15499663613311,,,,70.41950360322384,,71.9277474195507,70.7,IPL/IPL
5f547c8b,Rashid Khan,All-rounder,ICC World XI,50.18493424256296,,40.009739227222134,84.82242190842959,,62.503726287262865,48.14989523949479,80.35868278419625,,70.7,IPL/IPL
5b7ab5a9,CV Varun,Bowler,India,,25.690867226120453,,71.01084236864055,69.19435119805533,22.67773735484374,25.690867226120453,70.4765802596449,,70.5,IPL/IPL
12eddf28,RJ Harris,Bowler,Australia,54.027777777777786,,21.996946416672255,70.05244755244755,20.59627529427582,20.91853292806484,54.027777777777786,70.05244755244755,,70.1,IPL/IPL
bf74b130,FH Allen,Batter,New Zealand,,76.0022620081753,59.73334045095526,,,,69.90141642421777,,,69.9,INTL_T20/FULL_MEMBER
2c54c49b,MJ Humphreys,Bowler,Ireland,,,23.74515509386086,,69.78615249780894,23.526941966494668,23.74515509386086,69.78615249780894,,69.8,INTL_T20/FULL_MEMBER
b0482a1d,Tilak Varma,Batter,India,74.1745283018868,74.32500769855267,43.49605160535552,,,,69.61037664657357,,,69.6,IPL/IPL
fffa744b,Naman Dhir,Batter,,69.52347475637569,,21.106895485466914,,,,69.52347475637569,,,69.5,IPL/IPL
0a509d6b,RK Singh,Batter,India,74.34129730936698,68.85586898463089,50.619426751592364,,,,69.41165964451676,,,69.4,IPL/IPL
b17e2f24,KL Rahul,Wicketkeeper,India,73.29246214614878,66.71527104050449,27.921390778533635,,,,71.35799417390047,,60.553347684495215,69.2,IPL/IPL
12b610c2,TM Head,Batter,Australia,74.72844671521102,64.03016481177401,50.849338396670575,,,41.09259259259259,68.4720099915707,41.09259259259259,,68.5,IPL/IPL
26989d80,Shashank Singh,Batter,,77.97914597815293,,30.383450195364773,,,31.619999999999997,68.4600068215953,31.619999999999997,,68.5,IPL/IPL
c4487b84,AB de Villiers,Wicketkeeper,South Africa,70.55743118361714,65.34066820276497,56.113459252410514,,,,67.08664464872311,,73.55798421372192,68.4,IPL/IPL
3f18724b,MC Sorensen,Bowler,Ireland,,55.11903610016817,25.301780916794662,,68.39231083844581,18.80077091072836,55.11903610016817,68.39231083844581,,68.4,INTL_T20/FULL_MEMBER
bb18be76,SK Warne,Bowler,,45.919913419913414,,,68.21343873517786,,21.66477811550152,45.919913419913414,68.21343873517786,,68.2,IPL/IPL
85ec8e33,SS Iyer,Batter,India,73.45248354240101,66.70689594356261,47.210496112168094,,,,67.82978852815647,,,67.8,IPL/IPL
372455c4,Q de Kock,Wicketkeeper,South Africa,60.435724602792504,68.92285184127893,50.424227902977314,,,,61.05578190744183,,94.98482088646023,67.8,IPL/IPL
3241e3fd,N Pooran,Wicketkeeper,West Indies,64.70007357781823,58.85342077277561,57.481937497328026,,,,62.15568996448405,,89.50212507589556,67.6,IPL/IPL
a4cc73aa,SV Samson,Wicketkeeper,India,70.68230277185502,72.79161644806805,44.90592334494774,,,,67.34317427687219,,68.62607338017175,67.6,IPL/IPL
6e3f5a5c,R Ngarava,Bowler,Zimbabwe,,58.18298005816147,18.771874797801388,,67.55420083952212,20.17434503085567,58.18298005816147,67.55420083952212,,67.6,INTL_T20/FULL_MEMBER
9a46c4e5,GD Phillips,Wicketkeeper,New Zealand,,74.1469226338178,54.78564288816902,,,,66.88644272919949,,69.79356405585914,67.5,INTL_T20/FULL_MEMBER
271f83cd,SA Yadav,Batter,India,66.72066141405763,80.72482942806754,46.647816196542315,,,,67.21077663493281,,,67.2,IPL/IPL
919a3be2,RR Pant,Wicketkeeper,India,68.52237252861602,50.58484779645616,28.284202569916854,,,,63.246629960333706,,81.51018380526578,66.9,IPL/IPL
8ba8195d,V Sehwag,Batter,India,70.00724818229179,58.26176000000001,,,,,66.55269283455891,,,66.6,IPL/IPL
462411b3,JJ Bumrah,Bowler,India,43.96825396825396,,,63.56240369799691,73.62483435582823,26.942991521356586,43.96825396825396,66.52194212677084,,66.5,IPL/IPL
d67d5f00,DA Miller,Batter,South Africa,69.44782811528096,72.10645363102506,45.580704402803434,,,,66.53241593734535,,,66.5,IPL/IPL
b2b50355,L Balaji,Bowler,India,,,,66.44008264462809,23.133826257570163,,,66.44008264462809,,66.4,IPL/IPL
568e5a4a,AR Cusack,Bowler,Ireland,,70.6744267053701,,,65.98430589242402,,70.6744267053701,65.98430589242402,,66.0,INTL_T20/FULL_MEMBER
740742ef,RG Sharma,Batter,India,63.9304850615913,70.47106645127188,,58.046421663442935,,,65.85418547032087,58.046421663442935,,65.9,IPL/IPL
6b19d823,A Mishra,Bowler,India,59.42460317460318,,,75.95993836671802,68.85889570552149,20.6017316017316,59.42460317460318,65.88094668667092,,65.9,IPL/IPL
5b040b81,A Singh,Bowler,,,,,65.8468899521531,,,,65.8468899521531,,65.8,IPL/IPL
752f7486,Ishan Kishan,Wicketkeeper,India,69.16498993963783,64.6856073074391,43.14591291061879,,,,64.1422827272353,,70.38706739526411,65.4,IPL/IPL
d7017798,A Raghuvanshi,Batter,,65.35524224203469,,21.142338306854434,,,,65.35524224203469,,,65.4,IPL/IPL
cad00a4d,RR Rossouw,Batter,South Africa,65.86037623773471,72.8504101068999,49.64189519218714,,,,65.17511254819388,,,65.2,IPL/IPL
dcce6f09,DA Warner,Batter,Australia,67.87951913582401,64.72258990225093,54.283337017416194,,,,65.05085950966956,,,65.1,IPL/IPL
3d8feaf8,MR Marsh,All-rounder,Australia,72.60524687139167,69.75138873873516,56.442674478928254,65.99303135888502,48.73679200380772,19.738913525498887,69.46739647935803,54.74085384510777,,65.0,IPL/IPL
4277234d,Sufiyan Muqeem,Bowler,Pakistan,,,,,72.13496932515338,52.71493212669684,,64.85245537573216,,64.9,INTL_T20/FULL_MEMBER
14f96089,A Zampa,Bowler,Australia,,29.857421284914547,18.25566343042071,66.97297297297298,71.93333671348172,43.47539726791191,25.50676208947936,64.68842755234101,,64.7,IPL/IPL
05d74535,Saeed Ajmal,Bowler,Pakistan,,52.873907763395636,,,72.34317808692647,51.79959630911188,52.873907763395636,64.63933492024599,,64.6,INTL_T20/FULL_MEMBER
9d430b40,SP Narine,All-rounder,West Indies,51.73632924199594,26.15708042658101,43.631252098019466,83.03473080813757,60.9355051386465,55.20304523539421,44.12575546654573,73.33517155485329,,64.6,IPL/IPL
b4b99816,Shubman Gill,Batter,India,71.70043684357285,59.79075509618144,43.861607142857146,,,,64.54719195161763,,,64.5,IPL/IPL
85b3fab2,T Stubbs,Batter,South Africa,69.57762416668717,59.51825608465608,52.818874281319815,,,30.25,64.5489696633743,30.25,,64.5,IPL/IPL
eaa36b2a,BJ Bennett,Batter,Zimbabwe,,64.22105316200555,,,38.62413793103448,,64.22105316200555,38.62413793103448,,64.2,INTL_T20/FULL_MEMBER
f0f628c7,MM Patel,Bowler,India,,,,64.17132867132867,20.706490580999468,19.84386994565718,,64.17132867132867,,64.2,IPL/IPL
4a8a2e3b,MS Dhoni,Wicketkeeper,India,53.68753600230415,59.83356374807987,,,,,55.495191221649954,,98.61111111111111,64.1,IPL/IPL
e66732f8,RD Rickelton,Wicketkeeper,South Africa,69.43351691581432,68.93817204301075,55.80126682129476,,,,67.2648431834355,,51.49666059502125,64.1,IPL/IPL
bbd41817,AD Russell,All-rounder,West Indies,73.55995540927047,73.57636414179004,56.946994345030596,58.354555236728835,28.28861741322474,37.107059099437144,71.07211343276438,47.650946360259056,,64.0,IPL/IPL
efc04be7,Noor Ahmad,Bowler,,,,31.867828773168583,69.38842975206612,,42.38362667901805,31.867828773168583,63.98746913745651,,64.0,IPL/IPL
96fd40ae,A Nehra,Bowler,India,,,,72.75728155339806,43.06503067484663,,,64.02426658911823,,64.0,IPL/IPL
9caf69a1,WG Jacks,All-rounder,England,72.77050569733497,72.98229607244734,61.7126039914872,,50.70879220075825,40.91366285344269,71.1647680352359,47.03561869551491,,63.9,IPL/IPL
45c2196c,DE Bollinger,Bowler,Australia,,,,73.2012987012987,20.419627526459102,26.115618661257606,,63.784162693290476,,63.8,IPL/IPL
844e79d1,D Brevis,Batter,South Africa,61.315969951673864,72.05989577117397,58.7537873613605,,,48.16666666666666,63.617624018001884,48.16666666666666,,63.6,IPL/IPL
4663bd23,TL Seifert,Wicketkeeper,New Zealand,,68.26411290322581,51.59458380464435,,,,62.013039491257764,,69.31693989071039,63.5,INTL_T20/FULL_MEMBER
2e81a32d,B Kumar,Bowler,India,54.36507936507937,42.46462936085578,23.573902316571758,71.52365281777045,44.09129889834422,28.642393785883147,50.86494701089596,63.455313429703914,,63.5,IPL/IPL
9418198b,P Simran Singh,Wicketkeeper,,68.5339861751152,,38.78787878787878,,,,62.584764697667914,,65.6615925058548,63.2,IPL/IPL
9dca07d7,RJ Sidebottom,Bowler,England,,,,,63.11486550259557,21.632702465383318,,63.11486550259557,,63.1,INTL_T20/FULL_MEMBER
6c19c6e5,YBK Jaiswal,Batter,India,68.48014086414163,68.22745563833998,31.353958143767063,,,,62.84804214963503,,,62.8,IPL/IPL
ba5e1069,R Ravindra,All-rounder,New Zealand,,61.271430821698914,52.01095166163142,,71.57696335078535,53.27272727272727,57.7987511366736,64.71287482151357,,62.6,INTL_T20/FULL_MEMBER
d9273ee7,MP Stoinis,All-rounder,Australia,79.30389699517664,75.36098473833528,48.6157356816867,32.01219512195122,39.56619296933434,46.612804878048784,73.7149447339428,36.09078604721164,,62.4,IPL/IPL
45a43fe2,RD Gaikwad,Batter,India,63.6957382240401,71.92411186696903,41.31036479444122,,,,62.3950256203325,,,62.4,IPL/IPL
99cddc5e,GH Dockrell,All-rounder,Ireland,,63.47270526887727,55.76098728837713,,71.45223477542022,48.4984756097561,60.580811026189714,62.84457508829617,,62.2,INTL_T20/FULL_MEMBER
eaa76d3c,C Green,All-rounder,Australia,77.44207798281337,64.04141969385833,19.15574650912997,33.177506775067755,41.82198952879581,,73.5007078978266,35.72000170263483,,62.2,IPL/IPL
dbe50b21,HH Pandya,All-rounder,India,70.873646570809,76.90149483935186,28.281179138321995,35.20573450009309,40.57287878182327,25.274220032840724,72.64654312038043,36.78430634766079,,61.9,IPL/IPL
531f0278,K Santokie,Bowler,West Indies,,,34.1951967296883,,67.84294478527607,52.0832137733142,34.1951967296883,61.93304565579037,,61.9,INTL_T20/FULL_MEMBER
2a72fd4f,Harmeet Singh,Bowler,,,,,61.629870129870135,,,,61.629870129870135,,61.6,IPL/IPL
05c2ca46,RE van der Merwe,All-rounder,Netherlands,,52.904655547829236,36.037980146741475,71.69715447154472,71.28795811518324,44.90071956999191,46.57965227242132,67.57539014722143,,61.3,IPL/IPL
3c55c703,JG Bethell,Batter,England,,72.00681683043587,43.02578243001159,,,41.30952380952381,61.13892893027676,41.30952380952381,,61.1,INTL_T20/FULL_MEMBER
afa7e784,MS Wade,Wicketkeeper,Australia,,65.26686853904597,48.5368384408501,,,,58.993107252222515,,68.8949605343048,61.0,INTL_T20/FULL_MEMBER
aad0c365,Nithish Kumar Reddy,All-rounder,India,74.0503517215846,26.551776070704694,19.98833819241983,30.20226055919096,20.066614420062695,,74.0503517215846,30.20226055919096,,60.9,IPL/IPL
16dfcc19,Umar Gul,All-rounder,Pakistan,,25.957832220715908,17.263362487852284,,75.94583105415333,21.176043557168786,25.957832220715908,75.94583105415333,,60.9,INTL_T20/FULL_MEMBER
243431b5,KJ O'Brien,All-rounder,Ireland,,60.48584369718471,43.507243008753576,,72.61256544502619,48.877613240418114,54.11886843902303,63.71195836829816,,60.8,INTL_T20/FULL_MEMBER
4329fbb5,SR Watson,All-rounder,Australia,67.19821303877139,74.77990813404786,51.18852979258168,49.25304878048781,50.96886194543952,28.993005738880914,66.69218432566205,46.6429956154847,,60.7,IPL/IPL
1a0c3177,P Awana,Bowler,India,,,,60.49999999999999,,24.598180344478216,,60.5,,60.5,IPL/IPL
fb66ce1f,CH Morris,All-rounder,South Africa,59.932229961125515,44.21661527582598,46.195241691842895,70.72164948453609,51.54568935427575,52.17685624865098,53.94277804940823,63.14594046658823,,60.4,IPL/IPL
92aeac25,AD Hales,Batter,England,,66.85229024943311,49.61592287517418,,,,60.388652484086,,,60.4,INTL_T20/FULL_MEMBER
0a8fce53,Mustafizur Rahman,Bowler,Bangladesh,,34.56528736313103,18.557173678532898,59.38181818181818,65.58891747476747,55.29481241315423,28.56224473140673,60.32054213975591,,60.3,IPL/IPL
af2c687b,C Munro,Batter,New Zealand,,66.36752776877947,49.88712650671868,,31.411428571428573,31.352040816326525,60.187377295506664,31.389158163265307,,60.2,INTL_T20/FULL_MEMBER
9de62878,Shadab Khan,All-rounder,Pakistan,,70.42873582802022,50.92763804462564,,54.39666341290265,51.83215022448733,63.11582415924725,53.4349709672469,,60.2,INTL_T20/FULL_MEMBER
3355b542,F du Plessis,Batter,South Africa,59.898605063699414,62.3695040069309,57.54987708094011,,,,60.16402060209339,,,60.2,IPL/IPL
db584dad,CH Gayle,Batter,West Indies,66.3427521770682,52.169559802757085,47.55393795712854,59.7770154373928,68.14749034749035,31.79545454545454,59.981131950499474,57.67240003112644,,60.0,IPL/IPL
1aba45cd,Sahibzada Farhan,Batter,Pakistan,,67.27585185185185,47.59688324430522,,,,59.89623862402187,,,59.9,INTL_T20/FULL_MEMBER
a03bba42,T Shamsi,Bowler,South Africa,,20.301758439224745,17.828197551709582,,63.75275276870368,53.454326174914414,19.374173106406555,59.8908427960327,,59.9,INTL_T20/FULL_MEMBER
39f01cdb,KP Pietersen,Batter,England,60.92833359758999,63.24009070294786,49.649925638754745,,,,59.81451168010417,,,59.8,IPL/IPL
f29185a1,Abhishek Sharma,All-rounder,India,79.64889377560611,76.9596415721939,40.511010728402034,24.002869440459108,37.03585484744539,30.174242424242422,73.10589826767244,28.186821739773173,,59.6,IPL/IPL
8d2c70ad,Kuldeep Yadav,Bowler,India,41.92982456140351,,,56.45827123695976,81.95726676539032,34.97760859829825,41.92982456140351,59.610920723268165,,59.6,IPL/IPL
03806cf8,JR Hazlewood,Bowler,Australia,,,,61.147896879240164,61.82249488752558,48.92542016806723,,59.48317487463558,,59.5,IPL/IPL
ad3b6e95,Abishek Porel,Batter,,59.375971905453035,,22.02123118816667,,,,59.375971905453035,,,59.4,IPL/IPL
989889ff,JP Inglis,Wicketkeeper,Australia,,63.93094078775759,48.351898194563944,,,,58.08879981530997,,64.30783242258651,59.3,INTL_T20/FULL_MEMBER
70b8fd28,A Lyth,Batter,,,,59.30850816392986,,,42.26923076923076,59.30850816392986,42.26923076923076,,59.3,OTHER_T20/FRANCHISE
650d5e49,R Powell,Batter,West Indies,57.01672541295183,67.92343807364216,54.01227583902645,,25.863265306122447,23.749999999999993,59.2927361420356,25.070790816326525,,59.3,IPL/IPL
a97c8ec2,PWH de Silva,All-rounder,Sri Lanka,,30.749292736074146,55.40177796298225,64.14399624765478,81.73009677931145,56.45686540198735,39.993974696164685,67.38745175371884,,59.2,IPL/IPL
abb83e27,JM Bairstow,Wicketkeeper,England,57.51083293211363,61.530961981566826,47.543906493423066,,,,57.02082622867334,,67.54401942926533,59.1,IPL/IPL
e957b38f,AR McBrine,All-rounder,Ireland,,46.80893496058897,27.756073858114668,,64.23485415108452,27.9041496201052,46.80893496058897,64.23485415108452,,59.0,INTL_T20/FULL_MEMBER
85aae393,Iqbal Abdulla,Bowler,,,,24.818284841496855,58.93506493506493,,19.32016075650118,24.818284841496855,58.93506493506493,,58.9,IPL/IPL
87e562a9,DJ Bravo,All-rounder,West Indies,55.23382874067804,41.32334571683059,30.776117755797433,74.61440857183139,50.52658802750268,41.003439649781114,48.087551336984085,63.55080809744167,,58.9,IPL/IPL
8fd1a8f5,DW Steyn,Bowler,South Africa,53.27380952380952,36.446471767226484,,58.963144963144956,61.09711429220632,54.61065573770492,48.32459253657921,58.843763911594294,,58.8,IPL/IPL
fe93fd9d,RA Jadeja,All-rounder,India,62.836094856642795,52.554426679340374,,63.763066202090585,38.113199228437594,,59.81207480449502,56.218987680427944,,58.7,IPL/IPL
f8ce577b,Aminul Islam,Bowler,Bangladesh,,,,,58.66802999318337,19.61719351570415,,58.66802999318337,,58.7,INTL_T20/FULL_MEMBER
48a1d7b7,SO Hetmyer,Batter,West Indies,55.987142877671545,65.12627538749987,58.759044526901654,,,,58.68771125251314,,,58.7,IPL/IPL
d014d5ac,SE Rutherford,Batter,West Indies,55.529864340511246,71.47407692636804,50.20787737299868,,,35.572916666666664,58.71761944184856,35.572916666666664,,58.7,IPL/IPL
a4e37e47,S Dube,All-rounder,India,76.62762624487041,77.37530661510453,34.78260869565217,,36.511903585893506,21.30681818181818,70.5377937050462,30.809996559365256,,58.6,IPL/IPL
bb351c23,MM Ali,All-rounder,England,53.97446820068072,62.66773496417588,45.00686624553694,74.23272357723577,39.17008994495906,39.23734756097561,54.80264459828294,60.21775876672757,,58.6,IPL/IPL
a3b0600d,Aniket Verma,Batter,,58.51278101951957,,,,,,58.51278101951958,,,58.5,IPL/IPL
c7a995d3,R Sai Kishore,Bowler,India,,,,61.45454545454545,,46.0940895838855,,58.38245428041346,,58.4,IPL/IPL
557153ca,KK Cooper,All-rounder,,,,39.68988803980806,68.67378048780488,,56.756651884700666,39.68988803980806,66.29035476718404,,58.3,IPL/IPL
57ee1fde,YS Chahal,Bowler,India,,,,72.94746459570581,43.84742965940343,23.176553176553178,,58.20681914875732,,58.2,IPL/IPL
33a364a6,R Bhatia,All-rounder,,33.9462086921212,,19.217687074829932,68.53083294983894,,22.286751361161528,33.9462086921212,68.53083294983894,,58.2,IPL/IPL
bd0a4a7d,CA Young,Bowler,Ireland,,33.0571152118322,15.723488662762561,,58.2325982424142,21.685151155497664,33.0571152118322,58.2325982424142,,58.2,INTL_T20/FULL_MEMBER
64839cb3,M Pathirana,Bowler,Sri Lanka,,,,63.125,57.0552938848209,39.46226415094339,,58.05816309384673,,58.1,IPL/IPL
c33d8116,Mohsin Khan,Bowler,,,,,61.878787878787875,,42.85082485082485,,58.07319527319527,,58.1,IPL/IPL
c03f1114,KD Karthik,Wicketkeeper,India,56.49769585253457,62.94298806032678,39.54176722982032,,,,55.56562961107549,,67.59562841530054,58.0,IPL/IPL
e7e86505,B Evans,Bowler,Zimbabwe,,72.63065864952658,,,57.97316973415133,,72.63065864952658,57.97316973415133,,58.0,INTL_T20/FULL_MEMBER
65cebd5d,K Mishara,Batter,Sri Lanka,,58.31534391534392,57.19864882269602,,,,57.89658325560095,,,57.9,INTL_T20/FULL_MEMBER
249d60c9,AU Rashid,Bowler,England,,54.14672748635013,55.18597019007247,,60.207403137480966,53.65464895635674,54.536443500246,57.750120319559386,,57.8,INTL_T20/FULL_MEMBER
abb7c76c,Abrar Ahmed,Bowler,Pakistan,,,39.675259457649815,,74.49280535415504,29.86519607843137,39.675259457649815,57.75745187575866,,57.8,INTL_T20/FULL_MEMBER
f834dcfc,L Ngidi,Bowler,South Africa,,48.72967032967032,23.34365584198192,64.25974025974025,49.90640283418302,42.92755991285403,39.20991489678717,57.47157885131801,,57.5,IPL/IPL
9a158001,Azhar Mahmood,All-rounder,,45.06509934592127,,41.54462187694816,66.53401797175866,,48.44001202335967,44.36100385212665,62.91521678207886,,57.3,IPL/IPL
1777c020,Fakhar Zaman,Batter,Pakistan,,59.77738446411013,53.1383683881979,,,,57.28775343564303,,,57.3,INTL_T20/FULL_MEMBER
25f7b7d6,T Banton,Wicketkeeper,England,,64.1793120473996,48.26988862862985,,,,58.21327826536095,,53.43958712811172,57.3,INTL_T20/FULL_MEMBER
0dc00542,Shahid Afridi,All-rounder,Pakistan,,65.9703408448936,48.90687191291421,,56.387188173698796,43.89618205005579,59.571539995401324,51.70306087733267,,57.2,INTL_T20/FULL_MEMBER
6c6591ab,PP Ojha,Bowler,India,24.14965986394558,,,57.24675324675325,28.90219027653537,20.845110435663628,24.14965986394558,57.246753246753244,,57.2,IPL/IPL
df5a6881,DP Conway,Wicketkeeper,New Zealand,57.50187546886722,62.46812596006144,46.920657099977085,,,,57.15625533633225,,57.598664238008496,57.2,IPL/IPL
b681e71e,GJ Maxwell,All-rounder,Australia,57.09737134394669,78.94807580105,59.03395539108688,48.34146341463414,38.51590384507122,34.51829268292683,62.85053506529354,43.811597912487315,,57.1,IPL/IPL
c3d1402f,RP Singh,Bowler,India,26.93181818181818,,,57.070290534208056,27.41651734526222,26.89240889457687,26.93181818181818,57.070290534208056,,57.1,IPL/IPL
50c6bc2b,LS Livingstone,All-rounder,England,63.59594825990375,74.4219705416115,54.45448786667965,37.84843205574913,43.5414894753713,32.31357119314437,64.93123477134706,38.441467281263954,,57.0,IPL/IPL
957532de,S Aravind,Bowler,India,,,17.328012402886333,56.909090909090914,,27.98186165607442,17.328012402886333,56.909090909090914,,56.9,IPL/IPL
c404f58a,DP Nannes,Bowler,Australia,,,,54.13429752066116,65.11492842535787,54.05882352941176,,56.868134148147924,,56.9,IPL/IPL
8b5b6769,Harbhajan Singh,All-rounder,India,36.84911672925372,44.56699875355328,,73.97212543554008,56.86603018170619,39.449999999999996,39.1190820305183,64.51728280675059,,56.9,IPL/IPL
d2fcce2f,HMRKB Herath,Bowler,Sri Lanka,,,,,56.91206543967281,,,56.91206543967281,,56.9,INTL_T20/FULL_MEMBER
8ee36b18,P Nissanka,Batter,Sri Lanka,,59.00930377089109,53.08179348120243,,,,56.786487412257834,,,56.8,INTL_T20/FULL_MEMBER
e4a0deae,MJ Santner,All-rounder,New Zealand,41.237813155621375,58.52782983760325,51.434266670819454,64.76829268292683,58.52356020942409,50.185508679411114,47.08978535339656,61.019691964023785,,56.8,IPL/IPL
5f26f677,BM Duckett,Batter,England,,60.274183543149064,50.754076329326914,,,,56.70414333796575,,,56.7,INTL_T20/FULL_MEMBER
3fb19989,MA Starc,Bowler,Australia,38.391248391248396,56.976931524101346,,63.31439393939394,45.69846205563493,48.40294117647059,43.85762578326397,56.67369305401568,,56.7,IPL/IPL
2f26ac1a,Mohammad Rizwan,Wicketkeeper,Pakistan,,54.86879887585533,34.87949119964313,,,,47.372808497275756,,93.31511839708561,56.6,INTL_T20/FULL_MEMBER
5d9a1a73,R Sharma,Bowler,India,36.66666666666667,,,56.576271186440685,,,36.66666666666667,56.576271186440685,,56.6,IPL/IPL
26d041c4,Sikandar Raza,All-rounder,Zimbabwe,,64.73415612766564,50.19807189653416,,57.90628712217872,36.9920731707317,59.28312454099133,50.063456890386085,,56.5,INTL_T20/FULL_MEMBER
872b03f7,A Badoni,Batter,,56.48009975674074,,25.94885034651415,,,17.670022995959197,56.48009975674074,17.670022995959197,,56.5,IPL/IPL
b410bd3d,S Lamichhane,Bowler,Nepal,,22.126054198710747,33.84383139947905,,37.24914071778523,56.470860566448806,33.84383139947905,56.470860566448806,,56.5,OTHER_T20/FRANCHISE
972f217b,BJ Jacobs,Batter,New Zealand,,30.259287455392595,56.45566522650368,,,,56.45566522650369,,,56.5,OTHER_T20/FRANCHISE
2b6e6dec,AC Gilchrist,Wicketkeeper,Australia,54.656803298569,55.43273809523809,,,,,54.88501941523638,,62.399817850637525,56.4,IPL/IPL
8a75e999,Babar Azam,Batter,Pakistan,,58.335918296374366,53.225281763027425,,,,56.41942959636926,,,56.4,INTL_T20/FULL_MEMBER
a757b0d8,KA Pollard,All-rounder,West Indies,60.69889232661191,65.04105937374406,61.08963913575789,48.71651339464215,34.09978441638436,37.11071257771401,61.843046109766846,43.32146102753848,,56.3,IPL/IPL
449f4e3c,B Muzarabani,Bowler,Zimbabwe,,28.633561407146313,,,61.408588957055215,47.91115196078431,28.633561407146313,56.34705008345362,,56.3,INTL_T20/FULL_MEMBER
7a8bd078,S Gopal,Bowler,,68.82882882882883,,,59.69421487603306,,42.111618111618114,68.82882882882883,56.17769552315007,,56.2,IPL/IPL
fb2d1dda,N Rana,Batter,India,59.05063131929113,,44.59455836474716,47.66233766233766,,49.89473684210527,56.15941672838233,48.10881749829118,,56.2,IPL/IPL
7fa12533,MS Chapman,Batter,New Zealand,,58.786882827897514,51.701663400182845,,,33.44444444444444,56.12992554250451,33.44444444444444,,56.1,INTL_T20/FULL_MEMBER
0ebfb1ad,E Lewis,Batter,West Indies,53.29202550785615,71.36739391825105,41.05409392672732,,,,55.97517787328555,,,56.0,IPL/IPL
ec4dada1,MN Waller,Batter,Zimbabwe,,55.87497622704997,24.940456203867612,,,,55.87497622704997,,,55.9,INTL_T20/FULL_MEMBER
9948e262,HE van der Dussen,Batter,South Africa,,60.412323897300865,48.06690109613741,,,,55.782790346864566,,,55.8,INTL_T20/FULL_MEMBER
98ae73b1,PP Chawla,All-rounder,India,19.00783138314725,,38.07236017979515,72.7273265451101,18.927586206896553,58.519647696476966,22.820737142476826,69.88579077538348,,55.8,IPL/IPL
b8a55852,BB McCullum,Wicketkeeper,New Zealand,50.202984419574285,68.3455069124424,42.92160796818459,,,,53.64640857508286,,64.29568913175471,55.8,IPL/IPL
